Latitude,Longitude,Rented,Price,Link,Google Maps link,Description,Id,Group
20.53638923177,-103.4822032001,No,11000,https://www.facebook.com/commerce/listing/3071406126323964,"https://www.google.com/maps/search/?api=1&query=20.53638923177,-103.4822032001","3 habitaciones 1 baño - Casa	MX$11.000	Alquiler de propiedades	Publicado hace 3 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	https://maps.app.goo.gl/Q7cFGQU1GLUKLrn19?g_st=iwb		🚀🔥Se renta 🏡	Villa californiana 		🔵3 habitac... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",3071406126323964,6151546404957659
20.536627832,-103.475029577,No,12000,https://www.facebook.com/commerce/listing/1607557230079888,"https://www.google.com/maps/search/?api=1&query=20.536627832,-103.475029577","2 habitaciones 1 baño - Departamento	MX$12.000	Alquiler de propiedades	Publicado hace 2 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	SE RENTA DEPARTAMENTO EN STELAR BUGAMBILIAS 		🟡DGI Innovación Bienes Raíces🟡		🔥$12,000🔥 		🚗Esta... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1607557230079888,6151546404957659
20.536627832,-103.475029577,No,12000,https://www.facebook.com/commerce/listing/780484387509986,"https://www.google.com/maps/search/?api=1&query=20.536627832,-103.475029577","2 habitaciones 1 baño - Departamento	MX$12.000	Alquiler de propiedades	Publicado hace 2 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	SE RENTA DEPARTAMENTO EN STELAR BUGAMBILIAS 		🟡DGI Innovación Bienes Raíces🟡		🔥$12,000🔥 		🚗Esta... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",780484387509986,6151546404957659
20.539486316718,-103.48687004994,No,11000,https://www.facebook.com/commerce/listing/1753006955208919,"https://www.google.com/maps/search/?api=1&query=20.539486316718,-103.48687004994","3 habitaciones 1 baño - Casa	MX$11.000	Alquiler de propiedades	Publicado hace 3 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	https://maps.app.goo.gl/Q7cFGQU1GLUKLrn19?g_st=iwb		🚀🔥Se renta 🏡	Villa california 		🔵3 habitacio... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1753006955208919,6151546404957659
20.539486316718,-103.48687004994,No,14000,https://www.facebook.com/commerce/listing/300291089108865,"https://www.google.com/maps/search/?api=1&query=20.539486316718,-103.48687004994","3 habitaciones 2,5 baños - Casa	$14.000/mes	Alquileres	Tlajomulco de Zúñiga, Jal	Publicado hace más de una semana · Disponible ahora	Enviar mensaje	Guardar	Detalles de la unidad	Casa	3 dormitorios · 2 baños	Aire acondicionado disponible	Lavadero en la unidad	No amueblado	Ubicación de la propiedad	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Descripción	Hermosa en renta	Espacios amplios 	Bomba de agua	Aljibe	3 habitaciones con aire acondicionado 	2.5 b... Ver más	Reporta esta publicación si crees que es discriminatoria.	Enviar mensaje",300291089108865,6151546404957659
20.542628672503,-103.36681540473,No,8000,https://www.facebook.com/commerce/listing/1500966670458605,"https://www.google.com/maps/search/?api=1&query=20.542628672503,-103.36681540473","3 habitaciones 2 baños - Casa	MX$8.000	Alquiler de propiedades	Publicado hace 3 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Casa La Arbolada Real del Valle		🟡DGI Innovación Bienes Raíces🟡		🚗Cochera para 3 autos	🛋️Sala	🥚... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1500966670458605,6151546404957659
20.54315,-103.46798,Yes,3500,https://www.facebook.com/commerce/listing/309263101693194,"https://www.google.com/maps/search/?api=1&query=20.54315,-103.46798","Vendido	  · Habitación privada en alquiler	MX$3.500	Alquiler de propiedades	Publicado hace 29 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	habitación privada con baño compartido. El costo para una persona son $3,500.00 y  para una pareja $... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",309263101693194,1447650615560237
20.5438822,-103.4725733,No,8500,https://www.facebook.com/commerce/listing/3641935609356945,"https://www.google.com/maps/search/?api=1&query=20.5438822,-103.4725733","3 habitaciones 2 baños - Casa	MX$8.500	Alquiler de propiedades	Publicado hace 3 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Se renta casa en Alta California coto Sacramento Tlajomulco de Zuñiga🏡		🔸Planta baja:	🔹Cochera pa... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",3641935609356945,6151546404957659
20.5441024,-103.370732,No,7000,https://www.facebook.com/commerce/listing/681060710745814,"https://www.google.com/maps/search/?api=1&query=20.5441024,-103.370732","3 habitaciones 1 baño - Casa	MX$7.000	Alquiler de propiedades	Publicado hace 5 días en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	‼️CASA EN RENTA ‼️		🏡 Real del Valle, Tlajomulco de Z. 🏡		⬆️Planta alta	🛏️ 2 habitaciones	🚿1 bañ... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",681060710745814,101428536996053
20.547180175781,-103.33190917969,No,572,https://www.facebook.com/commerce/listing/382246498016147,"https://www.google.com/maps/search/?api=1&query=20.547180175781,-103.33190917969","Departamento Nuevo termo-acústico	$572	  · Disponibles	Publicado en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Estado	Nuevo	💥2 Recámaras 	💥1 Baño	💥Cochera propia	💥Tecnología Termo-acústica	💥Construcción de primera 	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",382246498016147,6151546404957659
20.54937,-103.44664,Yes,4500,https://www.facebook.com/commerce/listing/1149087415991020,"https://www.google.com/maps/search/?api=1&query=20.54937,-103.44664","Vendido	  · Habitación privada en alquiler	MX$4.500	Publicado hace 5 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Casa para Rommi unisex, la habitación esta dentro de una residencial privada,  habitación  Amueblada... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",1149087415991020,926692934070184
20.5496,-103.44847,No,11500,https://www.facebook.com/commerce/listing/7530501676986641,"https://www.google.com/maps/search/?api=1&query=20.5496,-103.44847","2 habitaciones 2 baños Casa	MX$11.500	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Hermosa Casa en Renta, incluye mantenimiento.	Cuenta con aire acondicionado en las dos recámaras.	Co... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",7530501676986641,6151546404957659
20.55621,-103.45777,Yes,16500,https://www.facebook.com/commerce/listing/7500285956704531,"https://www.google.com/maps/search/?api=1&query=20.55621,-103.45777","Vendido	  · 4 habitaciones 3 baños - Casa	MX$16.500	Alquiler de propiedades	Publicado hace una semana en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Rento casa en Del Pilar Residencial 		4 recamaras, 3.5 baños, cocina integral, Cochera para 2 autos	... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",7500285956704531,6151546404957659
20.55723,-103.45819,No,16500,https://www.facebook.com/commerce/listing/447913211241948,"https://www.google.com/maps/search/?api=1&query=20.55723,-103.45819","Pendiente	  · 4 habitaciones 4 baños - Casa	MX$16.500	Alquiler de propiedades	Publicado hace una semana en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	❤️Se Renta Casa 	               En 	   Coto del Pilar ⁉️		💎DGI Innovación en bienes raíces 💎		Cuen... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",447913211241948,6151546404957659
20.55911,-103.46562,No,14000,https://www.facebook.com/commerce/listing/814769000563836,"https://www.google.com/maps/search/?api=1&query=20.55911,-103.46562","3 habitaciones 3 baños - Casa	MX$14.000	Alquiler de propiedades	Publicado hace una semana en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	😱Se Renta Casa 	En Boulevard Bosques de Sta. Anita Dentro de Coto…		DGI innovación en bienes raíces... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",814769000563836,6151546404957659
20.56033,-103.45659,No,16500,https://www.facebook.com/commerce/listing/2242975342748653,"https://www.google.com/maps/search/?api=1&query=20.56033,-103.45659","4 habitaciones 3,5 baños - Casa	MX$16.500	Alquiler de propiedades	Publicado hace una semana en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	❤️Se Renta Casa 	               En 	   Coto del Pilar ⁉️		💎DGI Innovación en bienes raíces 💎		Cuen... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",2242975342748653,6151546404957659
20.56045,-103.45635,Yes,16500,https://www.facebook.com/commerce/listing/759277609640719,"https://www.google.com/maps/search/?api=1&query=20.56045,-103.45635","Vendido	  · 4 habitaciones 3.5 baños Casa	MX$16.500	Alquiler de propiedades	Publicado hace 4 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	RENTO CASA EN DEL PILAR RESIDENCIAL		*1 habitacion con closet y balo completo en planta baja	*1 habi... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",759277609640719,6151546404957659
20.56261,-103.3588,No,2750,https://www.facebook.com/commerce/listing/3288739684761957,"https://www.google.com/maps/search/?api=1&query=20.56261,-103.3588","Habitación privada en alquiler	MX$2.750	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Se renta cuarto en Villa fontana	-Baño propio 	-Solo para una persona 		SE COMPARTE CASA CON DOS ROO... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	1 comentario	Más pertinentes	Eduardo Abarca	Info	2 sem	Enviar mensaje",3288739684761957,926692934070184
20.566228645814,-103.45840531326,No,13900,https://www.facebook.com/commerce/listing/1179509253491221,"https://www.google.com/maps/search/?api=1&query=20.566228645814,-103.45840531326","4 habitaciones 5 baños - Casa	MX$13.900	Alquiler de propiedades	Publicado hace 6 días en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Hermosa casa fraccionamiento Provenza recidencial la casa tiene 4 años cuenta con acabados modernos ... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	17 veces compartido	Enviar mensaje",1179509253491221,6151546404957659
20.56678,-103.34165,Yes,3200,https://www.facebook.com/commerce/listing/670978721915890,"https://www.google.com/maps/search/?api=1&query=20.56678,-103.34165","Vendido	  · Habitación privada en alquiler	MX$3.200	Alquiler de propiedades	Publicado hace 14 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Cómoda habitación dentro de coto con seguridad privada y estacionamiento, amueblada con baño de uso ... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",670978721915890,1447650615560237
20.56678,-103.34165,Yes,3500,https://www.facebook.com/commerce/listing/1815998898848271,"https://www.google.com/maps/search/?api=1&query=20.56678,-103.34165","Vendido	  · Habitación privada en alquiler	MX$3.500	Alquiler de propiedades	Publicado hace 15 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Ampla Abitacion privada en renta. Casa compartida con roomies luz, agua caliente, internet lavanderí... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",1815998898848271,1447650615560237
20.56678,-103.34165,Yes,3500,https://www.facebook.com/commerce/listing/689902883212581,"https://www.google.com/maps/search/?api=1&query=20.56678,-103.34165","Vendido	  · Habitación privada en alquiler	MX$3.500	Alquiler de propiedades	Publicado hace 15 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Recamara grande en renta, baño privado, regadera con agua caliente dentro de habitación, proyector c... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",689902883212581,1447650615560237
20.56772,-103.45041,No,24500,https://www.facebook.com/commerce/listing/886481966501357,"https://www.google.com/maps/search/?api=1&query=20.56772,-103.45041","3 habitaciones 3 baños Casa	MX$24.500	Alquiler de propiedades	Publicado hace 4 días en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Casa en punto sur 		Planta baja 	Cocina integral 	Sala y comedor amplios 	Cuarto de servicio complet... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",886481966501357,cuartosyroomieszmg
20.56787,-103.48518,No,17000,https://www.facebook.com/commerce/listing/1361525688581989,"https://www.google.com/maps/search/?api=1&query=20.56787,-103.48518","3 habitaciones 3 baños Casa	MX$17.000	Alquiler de propiedades	Publicado hace 4 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	> Casa amueblada, lista para vivir con todos los electrodomésticos.	> Con seguridad 24/7 dentro de C... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	1 comentario	1 vez compartido	Más pertinentes	Soco Sanchez Arias	.	3 sem	Enviar mensaje",1361525688581989,926692934070184
20.57033,-103.49348,No,14000,https://www.facebook.com/commerce/listing/1346472536029027,"https://www.google.com/maps/search/?api=1&query=20.57033,-103.49348","3 habitaciones 2,5 baños - Casa	MX$14.000	Alquiler de propiedades	Publicado hace 2 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	😱Se Renta Casa 	En Boulevard Bosques de Sta. Anita Dentro de Coto…		DGI innovación en bienes raíces... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1346472536029027,6151546404957659
20.57033,-103.49348,No,14000,https://www.facebook.com/commerce/listing/1602750080459631,"https://www.google.com/maps/search/?api=1&query=20.57033,-103.49348","3 habitaciones 2,5 baños - Casa	MX$14.000	Alquiler de propiedades	Publicado hace una semana en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	😱Se Renta Casa 	En Boulevard Bosques de Sta. Anita Dentro de Coto…		DGI innovación en bienes raíces... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",1602750080459631,6151546404957659
20.574276085264,-103.43597888947,No,13500,https://www.facebook.com/commerce/listing/934196028194934,"https://www.google.com/maps/search/?api=1&query=20.574276085264,-103.43597888947","2 habitaciones 2 baños - Departamento	MX$13.500	Alquiler de propiedades	Publicado hace 5 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	2 habitaciones 2 baños - Departamento		Camino Real de Colima 2027, Lagunas, 45645 Tlajomulco de Zúñi... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",934196028194934,6151546404957659
20.574645996094,-103.38684082031,No,3600,https://www.facebook.com/commerce/listing/718120067140001,"https://www.google.com/maps/search/?api=1&query=20.574645996094,-103.38684082031","3 habitaciones 1 baño - Townhouse	MX$3.600	  · Agotado	Alquiler de propiedades	Publicado en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Estado	Usado - Como nuevo	Hola Chicas	Tengo disponible habitación con Servicios Incluidos, (Luz,agua,wifi,uso cocina y accesor... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	1	Iniciar sesión para conocer más detalles",718120067140001,926692934070184
20.57555,-103.31333,No,12000,https://www.facebook.com/commerce/listing/789300042714976,"https://www.google.com/maps/search/?api=1&query=20.57555,-103.31333","2 habitaciones 1 baño - Departamento	MX$12.000	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	TOTALMENTE NUEVO AMUEBLADO, TODO INCLUIDO.  	[ ] Departamento de 62 mt2	[ ]  2 habitaciones 	[ ] Sal... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	3	Enviar mensaje",789300042714976,2982751505128088
20.57752,-103.36277,No,10500,https://www.facebook.com/commerce/listing/406026192177373,"https://www.google.com/maps/search/?api=1&query=20.57752,-103.36277","2 habitaciones 3 baños - Departamento	MX$10.500	Alquiler de propiedades	Publicado hace un día en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Casa totalmente nueva 3 baños completos sala comedor patio cocina integral mantenimiento incluido in... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",406026192177373,101428536996053
20.580139160156,-103.46374511719,No,2500,https://www.facebook.com/commerce/listing/1549484532287836,"https://www.google.com/maps/search/?api=1&query=20.580139160156,-103.46374511719","Sala esquinera color cafe	MX$2.500	Artículos para el hogar	›	Sofás	Publicado hace 4 días en Tlajomulco de Zúñiga, Jal	Retiro en la puerta	Guardar	Compartir	Detalles	Sala esquinera de 3 pzas incluye lo cojines 	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Todas las reacciones:	1	35 veces compartido	Enviar mensaje",1549484532287836,6151546404957659
20.581627378023,-103.38736744087,No,2600,https://www.facebook.com/commerce/listing/876686220877142,"https://www.google.com/maps/search/?api=1&query=20.581627378023,-103.38736744087","Pendiente	  · Rento Habitacion con servicios incluidos	MX$2.600	Alquiler de propiedades	Publicado hace 6 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Hola Chicas !!!		Estan buscando una habitacion, en un lugar seguro super tranquilo 	Ya no busquen !!... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	1	Iniciar sesión para conocer más detalles",876686220877142,926692934070184
20.58347,-103.42497,No,13300,https://www.facebook.com/commerce/listing/1123967618743096,"https://www.google.com/maps/search/?api=1&query=20.58347,-103.42497","3 habitaciones 2,5 baños - Casa	MX$13.300	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	El Fraccionamiento es muy seguro y tranquilo.	Áreas comunes y alberca, ingreso con seguridad las 24h... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",1123967618743096,6151546404957659
20.58435,-103.44874,Yes,5000,https://www.facebook.com/commerce/listing/1596622810870186,"https://www.google.com/maps/search/?api=1&query=20.58435,-103.44874","Vendido	  · 1 habitación 1 baño - Townhouse	MX$5.000	Alquiler de propiedades	Publicado hace 28 semanas en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	Recamara con baño uso exclusivo acceso a áreas comunes de casa en coto privado vigilancia 24/7 canch... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Todas las reacciones:	1	3 comentarios	Más pertinentes	Daniel De Jesus Lopez Solis	Tendrá algún número para comunicarme	28 sem	Daniel De Jesus Lopez Solis	¿Cuándo puedo ver la propiedad?	28 sem	Daniel Fernandez	Si como no cel 3315452631 a tus ordenes.	28 sem	Iniciar sesión para conocer más detalles",1596622810870186,1447650615560237
20.588960571882,-103.35983253379,No,9000,https://www.facebook.com/commerce/listing/354206340405385,"https://www.google.com/maps/search/?api=1&query=20.588960571882,-103.35983253379","2 habitaciones 1 baño Departamento	MX$9.000	Alquiler de propiedades	Publicado hace una semana en Tlaquepaque, Jal	Guardar	Compartir	Detalles	🏬Se RENTA Departamento en Torre Vettore (Zimalta)🏬		🔹PLANTA BAJA	🔹2 Habitaciones con closet	🔹1 ... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	1	Enviar mensaje",354206340405385,2982751505128088
20.588960571882,-103.35983253379,No,9000,https://www.facebook.com/commerce/listing/390025547237407,"https://www.google.com/maps/search/?api=1&query=20.588960571882,-103.35983253379","2 habitaciones 1 baño Departamento	MX$9.000	Alquiler de propiedades	Publicado hace una semana en Tlaquepaque, Jal	Guardar	Compartir	Detalles	🏬Se RENTA Departamento en Torre Vettore (Zimalta)🏬		🔹PLANTA BAJA	🔹2 Habitaciones con closet	🔹1 ... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",390025547237407,cuartosyroomieszmg
20.589937517668,-103.23180622654,No,32500,https://www.facebook.com/commerce/listing/300074716264528,"https://www.google.com/maps/search/?api=1&query=20.589937517668,-103.23180622654","1 habitación 1 baño - Casa	$32.500	Viviendas en venta	Tonalá, Jal	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la propiedad	Casa	1 dormitorio · 1 baño	No amueblado	Ubicación de la vivienda	Tonalá, Jal	La ubicación es aproximada	Descripción	Trámites de ayuda de Desempleo 		Informes [hidden information] 	Reporta esta publicación si crees que es discriminatoria.	Enviar mensaje",300074716264528,101428536996053
20.591125488281,-103.23303222656,No,6500,https://www.facebook.com/commerce/listing/443236828158242,"https://www.google.com/maps/search/?api=1&query=20.591125488281,-103.23303222656","RENTO casa en Hacienda Real 2da sección 4 recámaras	MX$6.500	  · Agotado	Alquiler de propiedades	Publicado en Tonalá, Jal	Guardar	Compartir	Detalles	Estado	Usado - Como nuevo	Coto Privado, doble seguridad, Ingreso Monumental con Plumas de Ingreso y cancel Eléctrico		✅ 2 Piso... Ver más	Tonalá, Jal	La ubicación es aproximada	Todas las reacciones:	2	Iniciar sesión para conocer más detalles",443236828158242,2982751505128088
20.59145,-103.44194,No,16500,https://www.facebook.com/commerce/listing/1379502930114099,"https://www.google.com/maps/search/?api=1&query=20.59145,-103.44194","2 habitaciones 2 baños - Departamento	MX$16.500	Alquiler de propiedades	Publicado hace 6 días en Tlajomulco de Zúñiga, Jal	Guardar	Compartir	Detalles	🔺 Departamento en renta amueblado frente al Palomar 🔺		Departamento amueblado listo para habitarse... Ver más	Tlajomulco de Zúñiga, Jal	La ubicación es aproximada	Enviar mensaje",1379502930114099,cuartosyroomieszmg
20.59228,-103.43481,No,9500,https://www.facebook.com/commerce/listing/6156771607781376,"https://www.google.com/maps/search/?api=1&query=20.59228,-103.43481","2 habitaciones 2 baños - Casa	MX$9.500	Alquiler de propiedades	Publicado hace una semana en Zapopan, Jal	Guardar	Compartir	Detalles	🏠SE RENTA CASA EN EL CAMPANARIO🏠		(ZONA LA TIJERA Y AGUA BLANCA) 		🔥$9,500 SIN AVAL🔥		🔸 2 Habit... Ver más	Zapopan, Jal	La ubicación es aproximada	Enviar mensaje",6156771607781376,6151546404957659
20.592406615,-103.3569907,No,10500,https://www.facebook.com/commerce/listing/812283950747172,"https://www.google.com/maps/search/?api=1&query=20.592406615,-103.3569907","3 habitaciones 2 baños - Casa	MX$10.500	Alquiler de propiedades	Publicado hace un día en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Bonita Casa en RENTA 🏡💎🌿		En Fracc. Las Terrazas Residencial 🏡🏡🏡, Tlaquepaque, recién remodela... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Información del vendedor	Detalles del vendedor	(5)	Enviar mensaje",812283950747172,101428536996053
20.59271,-103.35736,No,15500,https://www.facebook.com/commerce/listing/1881966625576616,"https://www.google.com/maps/search/?api=1&query=20.59271,-103.35736","3 habitaciones 2 baños - Casa	MX$15.500	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Casa en Renta Las Terrazas Amueblada (Ideal para empresa) 🖋️🌳		🔥15,500-SIN AVAL🔥 	🔹-🔹 	🛏️3 ha... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",1881966625576616,6151546404957659
20.59271,-103.35736,No,8800,https://www.facebook.com/commerce/listing/966320671822363,"https://www.google.com/maps/search/?api=1&query=20.59271,-103.35736","2 habitaciones 2 baños - Casa	MX$8.800	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	🏠Casa en RENTA dentro del coto VISTA DEL LAGO, prototipo OBVIEDO		$8,800 mantenimientos incluidos 	... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Enviar mensaje",966320671822363,6151546404957659
20.59271,-103.35736,Yes,8500,https://www.facebook.com/commerce/listing/1159845275463469,"https://www.google.com/maps/search/?api=1&query=20.59271,-103.35736","Vendido	  · 2 habitaciones 2 baños - Casa	MX$8.500	Alquiler de propiedades	Publicado hace 2 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	🏡 Casa en Renta en Fraccionamiento Las Terrazas Residencial, Tlaquepaque 🏡	📍 Ubicada en Vista las... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",1159845275463469,6151546404957659
20.592917581356,-103.44145059586,Yes,12500,https://www.facebook.com/commerce/listing/437272432303622,"https://www.google.com/maps/search/?api=1&query=20.592917581356,-103.44145059586","Vendido	  · 2 habitaciones 2 baños Apartamento	MX$12.500	Alquiler de propiedades	Publicado hace 5 semanas en Zapopan, Jal	Guardar	Compartir	Detalles	Departamento Renta Balanty		$12500 incluye mantenimiento		Col. El Campanario 	Frente a Universidad L... Ver más	Zapopan, Jal	La ubicación es aproximada	Iniciar sesión para conocer más detalles",437272432303622,529603630566325
20.5936,-103.43708,No,9500,https://www.facebook.com/commerce/listing/1477207399501656,"https://www.google.com/maps/search/?api=1&query=20.5936,-103.43708","Pendiente	  ·	2 habitaciones 1 baño - Casa	$9.500/mes	Alquileres	Calle El Campanario, Zapopan, Jal	Publicado hace más de una semana	Enviar mensaje	Guardar	Detalles de la unidad	Casa	2 dormitorios · 1 baño	No amueblado	Ubicación de la propiedad	Zapopan, Jal, 45234	Descripción	🏠SE RENTA CASA EN EL CAMPANARIO🏠		(ZONA LA TIJERA Y AGUA BLANCA) 		🔥$9,500 SIN AVAL🔥		🔸 2 Habit... Ver más	Reporta esta publicación si crees que es discriminatoria.	Iniciar sesión para conocer más detalles",1477207399501656,2982751505128088
20.59523,-103.41032,No,2600,https://www.facebook.com/commerce/listing/1108129243857674,"https://www.google.com/maps/search/?api=1&query=20.59523,-103.41032","Pendiente	  · Habitación privada en alquiler	MX$2.600	Alquiler de propiedades	Publicado hace 6 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Hola Chicas 		Tengo habitación privada disponible, 	NO BUSQUES MAS	Amueblada con servicios incluidos... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	1	Iniciar sesión para conocer más detalles",1108129243857674,926692934070184
20.59523,-103.41032,Yes,3600,https://www.facebook.com/commerce/listing/1077745273430092,"https://www.google.com/maps/search/?api=1&query=20.59523,-103.41032","Vendido	  · Habitación privada en alquiler	MX$3.600	Publicado hace 7 semanas en Tlaquepaque, Jal	Guardar	Compartir	Detalles	Hola  chicas	Tengo disponible habitación en coto privado,  AMUEBLADA CONSTA DE: 	Closed de pared a p... Ver más	Tlaquepaque, Jal	La ubicación es aproximada	Todas las reacciones:	1	Iniciar sesión para conocer más detalles",1077745273430092,926692934070184
20.59885,-103.21903,No,3800,https://www.facebook.com/commerce/listing/965185258661687,"https://www.google.com/maps/search/?api=1&query=20.59885,-103.21903","Monoambiente 0 baños - Townhouse	MX$3.800	Alquiler de propiedades	Publicado hace 4 días en Tonalá, Jal	Guardar	Compartir	Detalles	‼️GRAN OPORTUNIDAD POR APERTURA DE PROYECTO‼️		⚜️25 Terrenos de 6x18 dentro del proyecto a  solo $38... Ver más	Tonalá, Jal	La ubicación es aproximada	Enviar mensaje",965185258661687,101428536996053
